timestamp,altitude,heading,vertical_speed,velocity,roll,pitch,yaw,g_force,event_label
2026-03-30T13:46:27.351+00:00,1200.0,90.5,450.0,135.2,2.1,-1.4,91.0,1.03,NORMAL_FLIGHT
2026-03-30T13:46:46.842+00:00,1200.0,90.5,450.0,135.2,2.1,-1.4,91.0,1.03,NORMAL_FLIGHT
2026-03-30T14:39:03.829+00:00,0.0,0.0,0.0,0.0,0.0,0.0,121.649666,0.0,TAXI
2026-03-30T14:39:03.833+00:00,0.013337,106.28515,0.005334,0.0,0.155923,-6.293193,121.649475,1.932879,TAXI
2026-03-30T14:39:03.834+00:00,0.347863,106.28824,0.788157,0.0,0.140369,-4.575878,121.64808,0.43551,TAXI
2026-03-30T14:39:03.834+00:00,0.798432,106.29339,1.314141,-0.000256,0.129535,-3.291285,121.65005,0.697506,TAXI
2026-03-30T14:39:03.834+00:00,1.245242,106.29772,1.115396,-0.007516,0.115623,-2.571708,121.6525,0.860162,TAXI
2026-03-30T14:39:03.835+00:00,1.917241,106.30286,-0.102035,-0.029216,0.095219,-1.819118,121.65551,0.990536,TAXI
2026-03-30T14:39:03.835+00:00,2.469305,106.30597,-1.659993,-0.052781,0.079749,-1.401394,121.657394,1.145624,TAXI
2026-03-30T14:39:03.835+00:00,3.071664,106.30846,-3.665297,-0.082492,0.045232,-1.084005,121.659035,1.435973,TAXI
2026-03-30T14:39:03.835+00:00,3.690364,106.31065,-5.617979,-0.11629,0.005293,-0.869967,121.66062,1.347962,TAXI
2026-03-30T14:39:03.836+00:00,4.316041,106.3126,-7.073899,-0.148418,-0.021622,-0.754442,121.66228,1.095014,TAXI
2026-03-30T14:39:03.836+00:00,4.948893,106.31437,-7.889042,-0.172969,-0.032868,-0.711589,121.6639,0.887274,TAXI
2026-03-30T14:39:03.836+00:00,5.561009,106.31571,-8.19192,-0.1904,-0.030986,-0.730325,121.66522,0.83176,TAXI
2026-03-30T14:39:03.836+00:00,6.145936,106.316376,-8.264019,-0.202113,-0.023603,-0.802671,121.666,0.886428,TAXI
2026-03-30T14:39:03.836+00:00,6.751268,106.316185,-8.3077,-0.20979,-0.015966,-0.944329,121.66607,0.976746,TAXI
2026-03-30T14:39:03.853+00:00,7.334947,106.31514,-8.400042,-0.213436,-0.011068,-1.163961,121.66553,1.029483,TAXI
2026-03-30T14:39:03.906+00:00,7.879822,106.313576,-8.517936,-0.213849,-0.008949,-1.45214,121.6647,1.029398,TAXI
2026-03-30T14:39:03.967+00:00,8.410165,106.31164,-8.625099,-0.209632,-0.008163,-1.842754,121.66386,0.998605,TAXI
2026-03-30T14:39:04.026+00:00,8.903609,106.30967,-8.707192,-0.193512,-0.007752,-2.317615,121.66323,0.969003,TAXI
2026-03-30T14:39:04.084+00:00,9.389544,106.30775,-8.800662,-0.165825,-0.007058,-2.891572,121.66292,0.956143,TAXI
2026-03-30T14:39:04.135+00:00,9.83741,106.305244,-8.853311,-0.12851,-0.005283,-3.369159,121.66136,1.299279,TAXI
2026-03-30T14:39:04.197+00:00,10.255425,106.30234,-8.513449,-0.084521,-0.003695,-3.42517,121.65848,0.747038,TAXI
2026-03-30T14:39:04.257+00:00,10.64769,106.29959,-7.88649,-0.037883,-0.002216,-3.338499,121.65556,0.740914,TAXI
2026-03-30T14:39:04.307+00:00,11.007509,106.29736,-7.367621,0.000761,-0.000823,-3.258004,121.653206,0.979848,TAXI
2026-03-30T14:39:04.376+00:00,11.371202,106.29563,-7.057066,0.033894,0.000924,-3.161667,121.651276,1.110074,TAXI
2026-03-30T14:39:04.424+00:00,11.701938,106.29455,-6.850871,0.059028,0.002614,-3.049283,121.65002,1.022192,TAXI
2026-03-30T14:39:04.476+00:00,11.983747,106.29408,-6.647185,0.07674,0.003052,-2.99654,121.64953,0.988787,TAXI
2026-03-30T14:39:04.534+00:00,12.238585,106.29399,-6.435042,0.089809,0.002926,-3.005486,121.64951,1.030011,TAXI
2026-03-30T14:39:04.586+00:00,12.468058,106.29414,-6.206135,0.099172,0.002113,-3.026419,121.64976,1.01739,TAXI
2026-03-30T14:39:04.656+00:00,12.741379,106.29463,-5.851018,0.107322,0.000494,-3.041413,121.65032,0.980276,TAXI
2026-03-30T14:39:04.716+00:00,12.990355,106.29537,-5.461411,0.11186,-0.00108,-3.049112,121.651115,0.991458,TAXI
2026-03-30T14:39:04.786+00:00,13.217576,106.296326,-5.07884,0.11356,-0.002565,-3.044856,121.65207,0.998365,TAXI
2026-03-30T14:39:04.835+00:00,13.372089,106.29708,-4.808701,0.113361,-0.003206,-3.035711,121.652794,1.000169,TAXI
2026-03-30T14:39:04.896+00:00,13.563496,106.29813,-4.462884,0.111556,-0.003427,-3.026687,121.65382,1.0032,TAXI
2026-03-30T14:39:04.956+00:00,13.694333,106.2989,-4.217578,0.109306,-0.003688,-3.025116,121.65458,0.998574,TAXI
2026-03-30T14:39:05.249+00:00,13.853845,106.29988,-3.901883,0.105412,-0.003919,-3.031001,121.65556,1.006171,TAXI
2026-03-30T14:39:05.250+00:00,13.964315,106.300545,-3.666844,0.101953,-0.004348,-3.036169,121.65625,0.99937,TAXI
2026-03-30T14:39:05.252+00:00,14.06636,106.30116,-3.434352,0.098185,-0.004502,-3.040819,121.65685,0.995278,TAXI
2026-03-30T14:39:05.253+00:00,14.160495,106.30167,-3.208389,0.094208,-0.004441,-3.045373,121.65737,0.996859,TAXI
2026-03-30T14:39:05.254+00:00,14.248509,106.30212,-2.989375,0.09004,-0.004278,-3.04859,121.65779,0.997526,TAXI
2026-03-30T14:39:05.280+00:00,14.330236,106.30246,-2.780397,0.08577,-0.004161,-3.050146,121.65815,0.9979,TAXI
2026-03-30T14:39:05.332+00:00,14.415854,106.30275,-2.556378,0.080862,-0.004293,-3.050897,121.65843,0.998624,TAXI
2026-03-30T14:39:05.401+00:00,14.490459,106.302925,-2.357305,0.076216,-0.003978,-3.051634,121.658585,0.998296,TAXI
2026-03-30T14:39:05.464+00:00,14.574146,106.30302,-2.128849,0.070567,-0.003363,-3.050837,121.65864,0.997365,TAXI
2026-03-30T14:39:05.530+00:00,14.642682,106.30299,-1.935709,0.065589,-0.002989,-3.048606,121.658615,0.995296,TAXI
2026-03-30T14:39:05.581+00:00,14.699411,106.302925,-1.775006,0.061217,-0.002881,-3.048475,121.658516,0.99965,TAXI
2026-03-30T14:39:05.648+00:00,14.755119,106.3028,-1.617341,0.056686,-0.003095,-3.048666,121.658394,1.000326,TAXI
2026-03-30T14:39:05.714+00:00,14.80718,106.30262,-1.467016,0.052227,-0.003766,-3.048757,121.65823,0.997934,TAXI
2026-03-30T14:39:05.766+00:00,14.85097,106.30246,-1.337645,0.048302,-0.004278,-3.049384,121.65805,0.99816,TAXI
2026-03-30T14:39:05.831+00:00,14.891762,106.30227,-1.215324,0.044492,-0.004524,-3.050115,121.65786,0.998708,TAXI
2026-03-30T14:39:05.897+00:00,14.930702,106.30206,-1.096881,0.040709,-0.004569,-3.050346,121.657646,0.999269,TAXI
2026-03-30T14:39:05.947+00:00,14.96133,106.30187,-1.002051,0.037629,-0.004084,-3.050418,121.65746,0.99814,TAXI
2026-03-30T14:39:05.997+00:00,14.991083,106.30168,-0.908338,0.034541,-0.003381,-3.050782,121.65729,0.998272,TAXI
2026-03-30T14:39:06.080+00:00,15.019831,106.301506,-0.816871,0.031463,-0.002912,-3.051232,121.65711,0.998687,TAXI
2026-03-30T14:39:06.130+00:00,15.04284,106.301384,-0.743049,0.028929,-0.002747,-3.051438,121.65699,0.998564,TAXI
2026-03-30T14:39:06.181+00:00,15.065472,106.301285,-0.669798,0.026371,-0.002805,-3.051483,121.656906,0.998463,TAXI
2026-03-30T14:39:06.280+00:00,15.083383,106.301216,-0.611445,0.024298,-0.002913,-3.051546,121.65684,0.998585,TAXI
2026-03-30T14:39:06.330+00:00,15.109042,106.30115,-0.527298,0.021242,-0.003039,-3.051722,121.65677,0.998646,TAXI
2026-03-30T14:39:06.397+00:00,15.122189,106.30112,-0.48388,0.01964,-0.003072,-3.05184,121.65675,0.998591,TAXI
2026-03-30T14:39:06.465+00:00,15.134501,106.30112,-0.442929,0.018113,-0.00308,-3.051983,121.65675,0.998574,TAXI
2026-03-30T14:39:06.498+00:00,15.14264,106.30112,-0.415717,0.017089,-0.003078,-3.052094,121.65675,0.998578,TAXI
2026-03-30T14:39:06.564+00:00,15.156633,106.30112,-0.368611,0.015297,-0.003071,-3.052296,121.65677,0.998586,TAXI
2026-03-30T14:39:06.631+00:00,15.169271,106.30115,-0.325746,0.013646,-0.003068,-3.052497,121.656784,0.998565,TAXI
2026-03-30T14:39:07.685+00:00,15.181051,106.301186,-0.285482,0.012075,-0.003073,-3.05268,121.65682,0.998568,TAXI
2026-03-30T14:39:07.685+00:00,15.189163,106.301216,-0.257624,0.010975,-0.003078,-3.052798,121.65686,0.998577,TAXI
2026-03-30T14:39:07.685+00:00,15.19615,106.301254,-0.233376,0.010014,-0.003082,-3.052495,121.656906,0.99909,TAXI
2026-03-30T14:39:07.686+00:00,15.202512,106.3013,-0.210204,0.009128,-0.003084,-3.051311,121.656944,0.99693,TAXI
2026-03-30T14:39:07.686+00:00,15.207994,106.30134,-0.190285,0.008355,-0.003086,-3.050937,121.656975,0.998368,TAXI
2026-03-30T14:39:07.686+00:00,15.21303,106.30135,-0.172962,0.007637,-0.003086,-3.051057,121.65699,0.999472,TAXI
2026-03-30T14:39:07.687+00:00,15.21772,106.30137,-0.15716,0.00696,-0.003087,-3.051081,121.65701,0.998884,TAXI
2026-03-30T14:39:07.687+00:00,15.221839,106.30139,-0.142919,0.006359,-0.003087,-3.051122,121.65703,0.998362,TAXI
2026-03-30T14:39:07.687+00:00,15.225618,106.30141,-0.129542,0.005802,-0.003089,-3.051359,121.65704,0.998499,TAXI
2026-03-30T14:39:07.688+00:00,15.229085,106.30144,-0.117169,0.005286,-0.003101,-3.05164,121.65706,0.998646,TAXI
2026-03-30T14:39:07.688+00:00,15.232175,106.301445,-0.106047,0.004821,-0.003116,-3.051817,121.65708,0.999827,TAXI
2026-03-30T14:39:07.688+00:00,15.234979,106.30144,-0.095574,0.004396,-0.002644,-3.052038,121.65707,0.997229,TAXI
2026-03-30T14:39:07.689+00:00,15.237378,106.30144,-0.086198,0.004029,-0.002278,-3.052402,121.65707,0.998989,TAXI
2026-03-30T14:39:07.689+00:00,15.239755,106.30141,-0.076771,0.003664,-0.001804,-3.052805,121.65704,0.998615,TAXI
2026-03-30T14:39:07.689+00:00,15.242255,106.301384,-0.066494,0.003276,-0.001306,-3.053196,121.65701,0.998345,TAXI
2026-03-30T14:39:07.690+00:00,15.244298,106.30137,-0.058028,0.002958,-0.00109,-3.053436,121.657,0.998445,TAXI
2026-03-30T14:39:07.690+00:00,15.246064,106.30135,-0.050886,0.002681,-0.001083,-3.053501,121.657,0.998532,TAXI
2026-03-30T14:39:07.690+00:00,15.24748,106.30135,-0.045386,0.002458,-0.001161,-3.053445,121.657,0.998553,TAXI
2026-03-30T14:39:07.692+00:00,15.248786,106.30135,-0.040518,0.00225,-0.001254,-3.053363,121.65699,0.99858,TAXI
2026-03-30T14:39:07.747+00:00,15.250061,106.30132,-0.035994,0.002048,-0.001332,-3.053306,121.65696,0.998615,TAXI
2026-03-30T14:39:07.806+00:00,15.251278,106.301315,-0.031845,0.001853,-0.001378,-3.053294,121.656944,0.998628,TAXI
2026-03-30T14:39:07.876+00:00,15.252405,106.301285,-0.028114,0.001672,-0.001398,-3.053323,121.65692,0.998598,TAXI
2026-03-30T14:39:07.925+00:00,15.253295,106.301254,-0.025198,0.001528,-0.001402,-3.053374,121.65689,0.998587,TAXI
2026-03-30T14:39:07.985+00:00,15.254118,106.301254,-0.022516,0.001394,-0.001401,-3.053429,121.65689,0.998574,TAXI
2026-03-30T14:39:08.037+00:00,15.254953,106.301254,-0.019825,0.001258,-0.001401,-3.053484,121.65689,0.99857,TAXI
2026-03-30T14:39:08.086+00:00,15.255655,106.301254,-0.017576,0.001143,-0.001401,-3.053521,121.65689,0.998566,TAXI
2026-03-30T14:39:08.147+00:00,15.256341,106.301254,-0.015426,0.00103,-0.0014,-3.053549,121.65689,0.99858,TAXI
2026-03-30T14:39:08.206+00:00,15.256934,106.301254,-0.013607,0.000932,-0.001386,-3.053574,121.65689,0.998577,TAXI
2026-03-30T14:39:08.266+00:00,15.257425,106.301254,-0.012127,0.00085,-0.001372,-3.053597,121.65689,0.998574,TAXI
2026-03-30T14:39:08.305+00:00,15.257863,106.301254,-0.010835,0.000777,-0.001363,-3.053621,121.65689,0.998581,TAXI
2026-03-30T14:39:08.375+00:00,15.25833,106.301254,-0.009486,0.000699,-0.001357,-3.053647,121.65689,0.998581,TAXI
2026-03-30T14:39:08.417+00:00,15.25873,106.301254,-0.008361,0.000632,-0.001356,-3.053671,121.65689,0.998595,TAXI
2026-03-30T14:39:08.485+00:00,15.259082,106.301254,-0.007383,0.000573,-0.001366,-3.053697,121.65689,0.99858,TAXI
2026-03-30T14:39:08.535+00:00,15.259405,106.301254,-0.006488,0.000518,-0.001379,-3.053727,121.65689,0.998576,TAXI
2026-03-30T14:39:08.605+00:00,15.259725,106.301254,-0.005622,0.000465,-0.001388,-3.053755,121.65689,0.998576,TAXI
2026-03-30T14:39:08.656+00:00,15.259984,106.301254,-0.004934,0.000421,-0.001391,-3.053778,121.65689,0.998577,TAXI
2026-03-30T14:39:08.705+00:00,15.26021,106.301254,-0.004342,0.000382,-0.001389,-3.053792,121.65689,0.998574,TAXI
2026-03-30T14:39:09.719+00:00,15.260416,106.301254,-0.00382,0.000347,-0.001386,-3.053803,121.65689,0.998577,TAXI
2026-03-30T14:39:09.720+00:00,15.260614,106.301254,-0.003335,0.000313,-0.001383,-3.053815,121.65689,0.998578,TAXI
2026-03-30T14:39:09.720+00:00,15.260785,106.301254,-0.002931,0.000283,-0.001381,-3.053828,121.65689,0.998584,TAXI
2026-03-30T14:39:09.720+00:00,15.260931,106.301254,-0.0026,0.000258,-0.001381,-3.053838,121.65689,0.99858,TAXI
2026-03-30T14:39:09.720+00:00,15.261086,106.301254,-0.002261,0.000232,-0.001381,-3.05385,121.65689,0.998578,TAXI
2026-03-30T14:39:09.720+00:00,15.261212,106.301254,-0.001985,0.00021,-0.001381,-3.053862,121.65689,0.998579,TAXI
2026-03-30T14:39:09.720+00:00,15.261342,106.301254,-0.001715,0.000188,-0.001382,-3.053876,121.65689,0.99858,TAXI
2026-03-30T14:39:09.720+00:00,15.261442,106.301254,-0.001496,0.000169,-0.001379,-3.053888,121.65689,0.998584,TAXI
2026-03-30T14:39:09.720+00:00,15.261538,106.301254,-0.001295,0.000153,-0.001365,-3.053901,121.65689,0.998578,TAXI
2026-03-30T14:39:09.721+00:00,15.26162,106.301254,-0.001125,0.000138,-0.00135,-3.053916,121.65689,0.998577,TAXI
2026-03-30T14:39:09.721+00:00,15.261694,106.301254,-0.000966,0.000125,-0.001341,-3.053928,121.65689,0.998577,TAXI
2026-03-30T14:39:09.721+00:00,15.261767,106.301254,-0.000814,0.000112,-0.001338,-3.053939,121.65689,0.998578,TAXI
2026-03-30T14:39:09.721+00:00,15.261833,106.301254,-0.000691,0.000101,-0.00134,-3.053946,121.65689,0.998577,TAXI
2026-03-30T14:39:09.721+00:00,15.261896,106.301254,-0.000576,9e-05,-0.001343,-3.053953,121.65689,0.99858,TAXI
2026-03-30T14:39:09.722+00:00,15.261952,106.301254,-0.000482,8e-05,-0.001345,-3.053959,121.65689,0.998579,TAXI
2026-03-30T14:39:09.722+00:00,15.261999,106.301254,-0.000411,7.2e-05,-0.001347,-3.053964,121.65689,0.998582,TAXI
2026-03-30T14:39:09.722+00:00,15.262037,106.301254,-0.000356,6.6e-05,-0.001347,-3.053968,121.65689,0.99858,TAXI
2026-03-30T14:39:09.746+00:00,15.262077,106.301254,-0.000297,5.9e-05,-0.001347,-3.053974,121.656906,0.998579,TAXI
2026-03-30T14:39:09.804+00:00,15.262112,106.301254,-0.000249,5.3e-05,-0.001347,-3.053981,121.656906,0.998579,TAXI
2026-03-30T14:39:09.865+00:00,15.26214,106.301254,-0.000208,4.7e-05,-0.001347,-3.053987,121.656906,0.99858,TAXI
2026-03-30T14:39:09.926+00:00,15.262172,106.301254,-0.000169,4.2e-05,-0.001348,-3.053992,121.656906,0.998576,TAXI
2026-03-30T14:39:09.987+00:00,15.262197,106.301254,-0.000136,3.7e-05,-0.001348,-3.053998,121.656906,0.998579,TAXI
2026-03-30T14:39:10.046+00:00,15.262218,106.301254,-0.000108,3.3e-05,-0.001348,-3.054002,121.656906,0.998581,TAXI
2026-03-30T14:39:10.117+00:00,15.262239,106.301254,-8.7e-05,3e-05,-0.001347,-3.054007,121.656906,0.998579,TAXI
2026-03-30T14:39:10.176+00:00,15.262251,106.301254,-6.6e-05,2.6e-05,-0.00135,-3.054011,121.656906,0.998587,TAXI
2026-03-30T14:39:10.236+00:00,15.262263,106.301254,-4.5e-05,2.4e-05,-0.001363,-3.054017,121.656906,0.998576,TAXI
2026-03-30T14:39:10.286+00:00,15.262281,106.301254,-1.8e-05,2.1e-05,-0.001378,-3.054028,121.656906,0.998576,TAXI
2026-03-30T14:39:10.346+00:00,15.262292,106.301254,6e-06,1.9e-05,-0.001387,-3.054037,121.656906,0.998582,TAXI
2026-03-30T14:39:10.405+00:00,15.262303,106.301254,2.9e-05,1.7e-05,-0.001389,-3.054041,121.656906,0.998577,TAXI
2026-03-30T14:39:10.475+00:00,15.262312,106.301254,4.7e-05,1.5e-05,-0.001387,-3.054042,121.656906,0.998577,TAXI
2026-03-30T14:39:10.527+00:00,15.262319,106.301254,5.8e-05,1.4e-05,-0.001384,-3.054043,121.656906,0.998579,TAXI
2026-03-30T14:39:10.586+00:00,15.262328,106.301254,6.3e-05,1.2e-05,-0.001381,-3.054044,121.656906,0.998581,TAXI
2026-03-30T14:39:10.647+00:00,15.262331,106.301254,6.5e-05,1.1e-05,-0.00138,-3.054046,121.656906,0.998579,TAXI
2026-03-30T14:39:10.685+00:00,15.262341,106.301254,6.6e-05,1e-05,-0.001379,-3.054047,121.656906,0.998577,TAXI
2026-03-30T14:39:10.747+00:00,15.262343,106.301254,6.5e-05,9e-06,-0.001379,-3.05405,121.656906,0.99858,TAXI
2026-03-30T14:39:11.760+00:00,15.262343,106.301254,6.5e-05,8e-06,-0.001379,-3.054051,121.656906,0.998578,TAXI
2026-03-30T14:39:11.760+00:00,15.26235,106.301254,6.4e-05,7e-06,-0.001379,-3.054053,121.656906,0.99858,TAXI
2026-03-30T14:39:11.761+00:00,15.262356,106.301254,6.4e-05,7e-06,-0.001379,-3.054056,121.656906,0.998579,TAXI
2026-03-30T14:39:11.761+00:00,15.26236,106.301254,6.3e-05,6e-06,-0.001379,-3.054058,121.656906,0.99858,TAXI
2026-03-30T14:39:11.761+00:00,15.262365,106.301254,6.1e-05,5e-06,-0.001379,-3.054059,121.656906,0.998579,TAXI
2026-03-30T14:39:11.762+00:00,15.262365,106.301254,5.9e-05,5e-06,-0.00138,-3.05406,121.656906,0.99858,TAXI
2026-03-30T14:39:11.762+00:00,15.262368,106.301254,5.8e-05,4e-06,-0.00138,-3.054062,121.656906,0.998581,TAXI
2026-03-30T14:39:11.762+00:00,15.262375,106.301254,5.8e-05,4e-06,-0.001386,-3.054064,121.656906,0.998582,TAXI
2026-03-30T14:39:11.762+00:00,15.26238,106.301254,6.6e-05,4e-06,-0.001402,-3.05407,121.656906,0.998576,TAXI
2026-03-30T14:39:11.763+00:00,15.262382,106.301254,7.9e-05,3e-06,-0.001415,-3.054078,121.656906,0.998578,TAXI
2026-03-30T14:39:11.763+00:00,15.262384,106.301254,9.3e-05,3e-06,-0.001422,-3.054083,121.656906,0.998578,TAXI
2026-03-30T14:39:11.764+00:00,15.262384,106.301254,0.000108,2e-06,-0.001422,-3.054084,121.656906,0.998577,TAXI
2026-03-30T14:39:11.764+00:00,15.262384,106.301254,0.000115,2e-06,-0.001419,-3.054084,121.656906,0.998578,TAXI
2026-03-30T14:39:11.764+00:00,15.262384,106.301254,0.000115,2e-06,-0.001416,-3.054083,121.656906,0.998581,TAXI
2026-03-30T14:39:11.765+00:00,15.262384,106.301254,0.000111,2e-06,-0.001414,-3.054083,121.656906,0.998581,TAXI
2026-03-30T14:39:11.765+00:00,15.262387,106.301254,0.000107,2e-06,-0.001414,-3.054084,121.656906,0.99858,TAXI
2026-03-30T14:39:11.767+00:00,15.262387,106.301254,0.000102,1e-06,-0.001413,-3.054085,121.656906,0.998579,TAXI
2026-03-30T14:39:11.836+00:00,15.262387,106.301254,9.6e-05,1e-06,-0.001412,-3.054086,121.656906,0.99858,TAXI
2026-03-30T14:39:11.908+00:00,15.262394,106.301254,9.1e-05,1e-06,-0.001412,-3.054086,121.656906,0.998578,TAXI
2026-03-30T14:39:11.976+00:00,15.262395,106.301254,8.6e-05,1e-06,-0.001412,-3.054086,121.656906,0.998581,TAXI
2026-03-30T14:39:12.037+00:00,15.262392,106.301254,8e-05,1e-06,-0.001413,-3.054086,121.656906,0.99858,TAXI
2026-03-30T14:39:12.116+00:00,15.262395,106.301254,7.4e-05,1e-06,-0.001413,-3.054088,121.656906,0.998581,TAXI
2026-03-30T14:39:12.177+00:00,15.262399,106.301254,6.9e-05,1e-06,-0.001413,-3.054088,121.656906,0.99859,TAXI
2026-03-30T14:39:12.245+00:00,15.262399,106.301254,7.2e-05,1e-06,-0.001398,-3.054093,121.656906,0.998574,TAXI
2026-03-30T14:39:12.306+00:00,15.262397,106.301254,8.2e-05,0.0,-0.001382,-3.054101,121.656906,0.998579,TAXI
2026-03-30T14:39:12.345+00:00,15.262397,106.301254,9e-05,0.0,-0.001373,-3.054107,121.656906,0.998579,TAXI
2026-03-30T14:39:12.405+00:00,15.2624,106.301254,9.8e-05,0.0,-0.001371,-3.054108,121.656906,0.998578,TAXI
2026-03-30T14:39:12.466+00:00,15.2624,106.301254,0.000104,0.0,-0.001373,-3.054107,121.656906,0.998577,TAXI
2026-03-30T14:39:12.515+00:00,15.2624,106.301254,0.000106,0.0,-0.001375,-3.054106,121.656906,0.998579,TAXI
2026-03-30T14:39:12.566+00:00,15.2624,106.301254,0.000104,0.0,-0.001378,-3.054104,121.656906,0.998581,TAXI
2026-03-30T14:39:12.627+00:00,15.262397,106.301254,0.0001,0.0,-0.001379,-3.054103,121.656906,0.998579,TAXI
2026-03-30T14:39:12.686+00:00,15.262397,106.301254,9.5e-05,0.0,-0.001379,-3.054103,121.656906,0.998578,TAXI
2026-03-30T14:39:12.737+00:00,15.2624,106.301254,9e-05,0.0,-0.00138,-3.054103,121.656906,0.99858,TAXI
2026-03-30T14:39:13.788+00:00,15.2624,106.301254,8.5e-05,0.0,-0.001379,-3.054104,121.656906,0.99858,TAXI
2026-03-30T14:39:13.788+00:00,15.262406,106.301254,8.1e-05,0.0,-0.001379,-3.054104,121.656906,0.998579,TAXI
2026-03-30T14:39:13.789+00:00,15.262409,106.301254,7.6e-05,0.0,-0.001379,-3.054105,121.656906,0.998579,TAXI
2026-03-30T14:39:13.789+00:00,15.262409,106.301254,7.3e-05,0.0,-0.00138,-3.054106,121.656906,0.998578,TAXI
2026-03-30T14:39:13.789+00:00,15.262409,106.301254,6.9e-05,0.0,-0.00138,-3.054106,121.656906,0.998578,TAXI
2026-03-30T14:39:13.789+00:00,15.262412,106.301254,6.6e-05,0.0,-0.00138,-3.054106,121.656906,0.998577,TAXI
2026-03-30T14:39:13.790+00:00,15.262412,106.301254,6.2e-05,0.0,-0.001379,-3.054105,121.656906,0.998581,TAXI
2026-03-30T14:39:13.790+00:00,15.262412,106.301254,5.8e-05,0.0,-0.001377,-3.054105,121.656906,0.998587,TAXI
2026-03-30T14:39:13.790+00:00,15.262409,106.301254,6e-05,0.0,-0.001364,-3.054108,121.656906,0.998577,TAXI
2026-03-30T14:39:13.790+00:00,15.262409,106.301254,6.9e-05,0.0,-0.001349,-3.054115,121.656906,0.998578,TAXI
2026-03-30T14:39:13.790+00:00,15.262416,106.301254,8e-05,0.0,-0.00134,-3.054121,121.656906,0.998578,TAXI
2026-03-30T14:39:13.790+00:00,15.262416,106.301254,9.1e-05,0.0,-0.001337,-3.054124,121.656906,0.998578,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,0.000102,0.0,-0.001339,-3.054123,121.656906,0.998575,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,0.000107,0.0,-0.001341,-3.054122,121.656906,0.998581,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,0.000107,0.0,-0.001344,-3.05412,121.656906,0.99858,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,0.000104,0.0,-0.001345,-3.054118,121.656906,0.998579,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,0.0001,0.0,-0.001346,-3.054118,121.656906,0.998579,TAXI
2026-03-30T14:39:13.791+00:00,15.262416,106.301254,9.5e-05,0.0,-0.001346,-3.054119,121.656906,0.998581,TAXI
2026-03-30T14:39:13.795+00:00,15.262416,106.301254,9e-05,0.0,-0.001346,-3.05412,121.656906,0.998579,TAXI
2026-03-30T14:39:13.864+00:00,15.262422,106.301254,8.6e-05,0.0,-0.001346,-3.05412,121.656906,0.998578,TAXI
2026-03-30T14:39:13.925+00:00,15.262422,106.301254,8.2e-05,0.0,-0.001346,-3.05412,121.656906,0.998578,TAXI
2026-03-30T14:39:13.986+00:00,15.262422,106.301254,7.8e-05,0.0,-0.001346,-3.05412,121.656906,0.998579,TAXI
2026-03-30T14:39:14.046+00:00,15.262424,106.301254,7.3e-05,0.0,-0.001346,-3.05412,121.656906,0.99858,TAXI
2026-03-30T14:39:14.107+00:00,15.262424,106.301254,6.8e-05,0.0,-0.001346,-3.054121,121.656906,0.998579,TAXI
2026-03-30T14:39:14.177+00:00,15.262428,106.301254,6.4e-05,0.0,-0.001347,-3.054121,121.656906,0.998592,TAXI
2026-03-30T14:39:14.235+00:00,15.262428,106.301254,6.6e-05,0.0,-0.00136,-3.054125,121.656906,0.998577,TAXI
2026-03-30T14:39:14.297+00:00,15.262424,106.301254,7.6e-05,0.0,-0.001375,-3.054131,121.656906,0.998575,TAXI
2026-03-30T14:39:14.357+00:00,15.262424,106.301254,8.8e-05,0.0,-0.001385,-3.054135,121.656906,0.998575,TAXI
2026-03-30T14:39:14.415+00:00,15.262422,106.301254,0.0001,0.0,-0.001388,-3.054137,121.656906,0.998579,TAXI
2026-03-30T14:39:14.475+00:00,15.262422,106.301254,0.000107,0.0,-0.001387,-3.054137,121.656906,0.998578,TAXI
2026-03-30T14:39:14.526+00:00,15.262422,106.301254,0.000112,0.0,-0.001384,-3.054135,121.656906,0.998578,TAXI
2026-03-30T14:39:14.586+00:00,15.262424,106.301254,0.000112,0.0,-0.001382,-3.054134,121.656906,0.99858,TAXI
2026-03-30T14:39:14.636+00:00,15.262424,106.301254,0.000109,0.0,-0.00138,-3.054131,121.656906,0.99858,TAXI
2026-03-30T14:39:14.696+00:00,15.262424,106.301254,0.000104,0.0,-0.00138,-3.05413,121.656906,0.99858,TAXI
2026-03-30T14:39:14.746+00:00,15.262424,106.301254,9.8e-05,0.0,-0.00138,-3.05413,121.656906,0.99858,TAXI
2026-03-30T14:39:14.807+00:00,15.262422,106.301254,9.2e-05,0.0,-0.00138,-3.054131,121.656906,0.998581,TAXI
2026-03-30T14:39:15.823+00:00,15.262422,106.301254,8.6e-05,0.0,-0.00138,-3.054131,121.656906,0.998577,TAXI
2026-03-30T14:39:15.826+00:00,15.262424,106.301254,8.2e-05,0.0,-0.00138,-3.054131,121.656906,0.998579,TAXI
2026-03-30T14:39:15.827+00:00,15.262426,106.301254,7.7e-05,0.0,-0.00138,-3.054133,121.656906,0.998584,TAXI
